OBJECTID;NOM_ARRET;LIGNE;DIRECTION;NUMERIQUE_ARRET;LETTRE_DE_QUAI;SLOID;ORIENTATION_COMPASS;E;N
991;Bernex, Lully village;48;48 (48 (Plan-les-Ouates, ZIPLO));LUGE01;S;ch:1:sloid:92656:0:368726;229;2494455.8;1113410.44
992;Confignon, Croix-de-Chavant;48;48 (48 (Confignon, croisée));CCVT01;T;ch:1:sloid:92756:0:328962;30;2495266.9;1114291.19
993;Bernex, Les Oulaines;48;48 (48 (Plan-les-Ouates, ZIPLO));OULA00;Y;ch:1:sloid:92759:0:383392;212;2494994.55;1113889.29
994;Confignon, Croix-de-Chavant;48;48 (48 (Plan-les-Ouates, ZIPLO));CCVT00;S;ch:1:sloid:92756:0:354806;215;2495296.84;1114340.06
995;Bernex, Maison du Terroir;48;48 (48 (Plan-les-Ouates, ZIPLO));MTER00;L;ch:1:sloid:95014:0:472904;239;2494765.85;1113638.03
996;Confignon, mairie;48;48 (48 (Plan-les-Ouates, ZIPLO));CONF00;O;ch:1:sloid:87051:0:804854;216;2495436.7;1114463.71
997;Bernex, Maison du Terroir;48;48 (48 (Confignon, croisée));MTER01;M;ch:1:sloid:95014:0:513295;61;2494763.18;1113628.95
998;Plan-les-Ouates, Le Rolliet;48;48 (48 (Plan-les-Ouates, ZIPLO));LERO05;S;ch:1:sloid:92984:0:978;315;2497217.43;1114124.05
999;Confignon, mairie;48;48 (48 (Confignon, croisée));CONF01;P;ch:1:sloid:87051:0:918126;37;2495428.34;1114443.08
1000;Bernex, Lully village;48;48 (48 (Confignon, croisée));LUGE00;R;ch:1:sloid:92656:0:369322;56;2494564.18;1113469.34
1001;Bernex, Les Oulaines;48;48 (48 (Confignon, croisée));OULA01;Z;ch:1:sloid:92759:0:521027;32;2495045.26;1113954.95
1002;Confignon, croisée;48;48 (48 (Confignon, croisée));CRCO03;D;ch:1:sloid:87386:0:561527;25;2495751.81;1114960.45
1003;Genthod, Malagny;50;50 (50 (Versoix, Centre sportif));MLGN00;H;ch:1:sloid:92933:0:294476;23;2501348.29;1125190.63
1004;Genthod, La Pralay;50;50 (50 (Genève-Aéroport, Terminal));PRLA01;G;ch:1:sloid:92932:0:532213;187;2501299.01;1124942.71
1005;Bellevue GE, Vieux-Valavran;50;50 (50 (Versoix, Centre sportif));VXVV00;W;ch:1:sloid:92934:0:632298;40;2500259.83;1123946.89
1006;Genthod, Pierre-Grise;50;50 (50 (Versoix, Centre sportif));PIGR01;I;ch:1:sloid:3085:0:848180;70;2500499.61;1124119.15
1007;Bellevue GE, Vieux-Valavran;50;50 (50 (Genève-Aéroport, Terminal));VXVV03;Y;ch:1:sloid:92934:0:24211;219;2500289.53;1123989.4
1008;Genthod, Pierre-Grise;50;50 (50 (Genève-Aéroport, Terminal));PIGR00;H;ch:1:sloid:3085:0:606961;248;2500459.75;1124110.45
1009;Genthod, La Pralay;50;50 (50 (Versoix, Centre sportif));PRLA00;F;ch:1:sloid:92932:0:404089;7;2501304.44;1124935.2
1010;Genthod, Malagny;50;50 (50 (Genève-Aéroport, Terminal));MLGN01;I;ch:1:sloid:92933:0:777712;208;2501373.83;1125258.37
1011;Grand-Saconnex, Le Nant;50,20,55,53;50,20,55,53 (50 (Versoix, Centre sportif),20 (Bellevue GE, Valavran),55 (Chavannes-des-Bois),53 (Grand-Saconnex, place/Bellevue GE, Valavran));NANT00;A;ch:1:sloid:92647:0:271478;15;2498969.78;1122528
1012;Grand-Saconnex, Le Nant;50,20,55,53;50,20,55,53 (50 (Genève-Aéroport, Terminal),20 (Veyrier, Tournettes),55 (Genève-Aéroport, Terminal),53 (Vernier, Parfumerie));NANT01;B;ch:1:sloid:92647:0:792787;195;2498957.66;1122511.65
1013;Genthod, village;50,52;50,52 (50 (Genève-Aéroport, Terminal),52 (Bossy/Versonnex, village));GTVI01;T;ch:1:sloid:87064:0:430232;226;2501044.17;1124501.48
1014;Bellevue GE, Valavran;50,52;50,52 (50 (Versoix, Centre sportif),52 (Genthod, Les Hauts));VVRA00;K;ch:1:sloid:92649:0:750275;30;2499825.33;1123643.27
1015;Genthod, village;50,52;50,52 (50 (Versoix, Centre sportif),52 (Genthod, Les Hauts));GTVI00;S;ch:1:sloid:87064:0:267221;47;2501085.44;1124524.86
1016;Bellevue GE, Valavran;50,52,20,53;50,52,20,53 (50 (Genève-Aéroport, Terminal),52 (Bossy/Versonnex, village),20 (Veyrier, Tournettes),53 (Vernier, Parfumerie));VVRA02;A;ch:1:sloid:92649:0:83232;210;2499809.91;1123641.83
1017;Bellevue GE, Colovrex;50,52,20,53;50,52,20,53 (50 (Versoix, Centre sportif),52 (Genthod, Les Hauts),20 (Bellevue GE, Valavran),53 (Grand-Saconnex, place/Bellevue GE, Valavran));COLO04;I;ch:1:sloid:87048:0:895740;45;2499364;1123582.43
1018;Bellevue GE, Colovrex;50,52,20,53;50,52,20,53 (50 (Genève-Aéroport, Terminal),52 (Bossy/Versonnex, village),20 (Veyrier, Tournettes),53 (Vernier, Parfumerie));COLO05;J;ch:1:sloid:87048:0:164652;225;2499323.16;1123590.74
1019;Versoix, La Scie;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));VXSI01;O;ch:1:sloid:93186:0:671885;210;2502054.85;1125582.16
1020;Pont-Céard, gare;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));PCEA01;B;ch:1:sloid:93189:0:210980;268;2501665.83;1127057.73
1021;Versoix, Montfleury;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));MTFL01;J;ch:1:sloid:93188:0:392629;73;2501758.01;1127467.42
1022;Versoix, La Pelotière;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));PELO01;K;ch:1:sloid:93187:0:265811;275;2501771.89;1125581.47
1023;Versoix, Centre sportif;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));VXCS00;P;ch:1:sloid:93183:0:489540;;2501145.12;1127952.85
1024;Versoix, bourg;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));VXBO00;L;ch:1:sloid:93191:0:273392;320;2502010.26;1125890.59
1025;Versoix, bourg;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));VXBO01;M;ch:1:sloid:93191:0:425627;120;2502021.88;1125868.61
1026;Versoix, Montfleury;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));MTFL00;I;ch:1:sloid:93188:0:57586;253;2501720.69;1127463.01
1027;Versoix, Port Choiseul;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));POCH00;G;ch:1:sloid:93190:0:863460;7;2501911.52;1127206.99
1028;Versoix, La Pelotière;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));PELO00;J;ch:1:sloid:93187:0:301498;95;2501778.2;1125573.62
1029;Pont-Céard, gare;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));PCEA00;A;ch:1:sloid:93189:0:543922;90;2501719.89;1127051.11
1030;Versoix, La Scie;50,54;50,54 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif));VXSI00;N;ch:1:sloid:93186:0:515050;30;2502100.14;1125616.97
1031;Versoix, Port Choiseul;50,54;50,54 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal));POCH01;H;ch:1:sloid:93190:0:326418;178;2501905.08;1127134.79
1032;Bellevue GE, chemin des Clys;50,54,20,55,53;50,54,20,55,53 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal),20 (Veyrier, Tournettes),55 (Genève-Aéroport, Terminal),53 (Vernier, Parfumerie));CLYS01;F;ch:1:sloid:92645:0:225828;180;2499100.08;1122949.67
1033;Bellevue GE, chemin des Clys;50,54,20,55,53;50,54,20,55,53 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),20 (Bellevue GE, Valavran),55 (Chavannes-des-Bois),53 (Grand-Saconnex, place/Bellevue GE, Valavran));CLYS00;E;ch:1:sloid:92645:0:167788;11;2499101.27;1122899.48
1034;Genève-Aéroport, Terminal;50,54,28,55,57,A5;50,54,28,55,57,A5 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),28 (Petit-Lancy, Les Esserts),55 (Genève-Aéroport, Terminal),57 (ZIMEYSA, gare),A5 (Genève-Aéroport, Grand-Hangar));AERO05;D;ch:1:sloid:92775:0:633396;226;2497521.47;1120814.89
1035;Versoix, gare;50,54,55;50,54,55 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal),55 (Genève-Aéroport, Terminal));VXGA01;B;ch:1:sloid:87095:0:240646;163;2501845.16;1126182.04
1036;Versoix, Argand;50,54,55;50,54,55 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal),55 (Genève-Aéroport, Terminal));VXAR01;D;ch:1:sloid:93182:0:450888;160;2501502.75;1126893.91
1037;Versoix, Collège du Léman;50,54,55;50,54,55 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal),55 (Genève-Aéroport, Terminal));COLE01;L;ch:1:sloid:95665:0:194969;127;2501188.89;1127381.44
1038;Versoix, Ecogia;50,54,55;50,54,55 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),55 (Chavannes-des-Bois));ECOG00;N;ch:1:sloid:93185:0:894864;306;2501008.64;1127537.34
1039;Versoix, Argand;50,54,55;50,54,55 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),55 (Chavannes-des-Bois));VXAR00;C;ch:1:sloid:93182:0:931095;341;2501517.28;1126868.67
1040;Versoix, Lachenal;50,54,55;50,54,55 (50 (Genève-Aéroport, Terminal),54 (Genève-Aéroport, Terminal),55 (Genève-Aéroport, Terminal));VXLA01;F;ch:1:sloid:93181:0:617821;168;2501692.96;1126609.92
1041;Versoix, gare;50,54,55;50,54,55 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),55 (Chavannes-des-Bois));VXGA00;A;ch:1:sloid:87095:0:447777;338;2501864.14;1126153.59
1042;Versoix, Lachenal;50,54,55;50,54,55 (50 (Versoix, Centre sportif),54 (Versoix, Centre sportif),55 (Chavannes-des-Bois));VXLA00;E;ch:1:sloid:93181:0:699466;347;2501696.48;1126627.5
1248;Gex, Georges Charpak;60,61;60,61 (60 (Genève, gare Cornavin),61 (Genève, gare Cornavin));GXGC01;X;;239;2494436;1132531
1249;Gex, L'Aiglette;60,61;60,61 (60 (Genève, gare Cornavin),61 (Gex, L'Aiglette));GXAI01;Z;ch:1:sloid:1401756:0:493570;239;2494840.18;1132755.11
1250;Gex, Georges Charpak;60,61;60,61 (60 (Ferney, mairie/Gex, L'Aiglette),61 (Gex, L'Aiglette));GXGC00;W;;61;2494399;1132494
1251;Ornex, Prénépla;60,61;60,61 (60 (Genève, gare Cornavin),61 (Genève, gare Cornavin));PPLA01;B;ch:1:sloid:1401769:0:136882;154;2496675.79;1125151.45
1252;Gex, centre;60,61;60,61 (60 (Genève, gare Cornavin),61 (Genève, gare Cornavin));GXPO01;V;;234;2493800;1132106
1253;Cessy, centre;60,61;60,61 (60 (Genève, gare Cornavin),61 (Genève, gare Cornavin));CYNT01;L;;146;2494317;1130127
1254;Gex, Vertes Campagnes;60,61;60,61 (60 (Genève, gare Cornavin),61 (Genève, gare Cornavin));VRTC01;T;ch:1:sloid:1402568:0:892789;194;2493458.41;1131486.46
1255;Ferney, château;60,66;60,66 (60 (Genève, gare Cornavin),66 (Ferney, mairie/Thoiry, Centre commercial));CHVO01;K;ch:1:sloid:1401735:0:827517;139;2497334.95;1123914.73
1256;Ferney, château;60,66;60,66 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Genève-Aéroport, Terminal));CHVO00;J;ch:1:sloid:1401735:0:645856;313;2497316.27;1123944.04
1257;Ferney, centre;60,66,61;60,66,61 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),61 (Gex, L'Aiglette));AJUR00;L;ch:1:sloid:1401732:0:822110;302;2497792.32;1123849.92
1258;Ferney, Poterie (F);60,66,61;60,66,61 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),61 (Gex, L'Aiglette));FEPO01;J;ch:1:sloid:1401736:0:398373;319;2498056.76;1123186.22
1259;Ferney, Poterie (F);60,66,61,A5;60,66,61,A5 (60 (Genève, gare Cornavin),66 (Genève-Aéroport, Terminal),61 (Genève, gare Cornavin),A5 (Genève-Aéroport, Grand-Hangar));FEPO00;I;ch:1:sloid:1401736:0:206078;135;2498067.18;1123146.68
1260;Ferney, centre;60,66,61,A5;60,66,61,A5 (60 (Genève, gare Cornavin),66 (Genève-Aéroport, Terminal),61 (Genève, gare Cornavin),A5 (Genève-Aéroport, Grand-Hangar));AJUR01;M;ch:1:sloid:1401732:0:137806;123;2497841.37;1123803.03
1261;Ferney, Planche-Brulée;60,66,64;60,66,64 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),64 (Meyrin, Gravière));PBRU00;F;ch:1:sloid:1401740:0:55788;250;2496813.74;1123514.8
1262;Prévessin-Moëns, mairie;60,66,64;60,66,64 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),64 (Meyrin, Gravière));PREV00;W;ch:1:sloid:1401005:0:817392;288;2495315.41;1123480.04
1263;Prévessin, Terraillet;60,66,64;60,66,64 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),64 (Meyrin, Gravière));CHTE00;H;ch:1:sloid:1401783:0:925599;271;2496448.61;1123559.3
1264;Prévessin, Hauts-de-Magny;60,66,64;60,66,64 (60 (Ferney, mairie/Gex, L'Aiglette),66 (Ferney, mairie/Thoiry, Centre commercial),64 (Meyrin, Gravière));HAMA00;Y;ch:1:sloid:1401779:0:13851;261;2495842.97;1123490.96
1265;Genève, OMS-BIT;60,C7,22,05,61,08;60,C7,22,05,61,08 (60 (Ferney, mairie/Gex, L'Aiglette),C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),05 (Genève-Aéroport, Terminal),61 (Gex, L'Aiglette),08 (Grand-Saconnex, Palexpo));OMSB00;L;ch:1:sloid:87904:0:895030;315;2499345.78;1120820.02
1266;Genève, Appia;60,C7,22,05,61,08;60,C7,22,05,61,08 (60 (Ferney, mairie/Gex, L'Aiglette),C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),05 (Genève-Aéroport, Terminal),61 (Gex, L'Aiglette),08 (Grand-Saconnex, Palexpo));APIA01;N;ch:1:sloid:88196:0:298367;306;2499558.85;1120324.1
1267;Genève, OMS-BIT;60,C7,22,05,61,08;60,C7,22,05,61,08 (60 (Genève, gare Cornavin),C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),05 (Thônex, Vallard),61 (Genève, gare Cornavin),08 (Veyrier, douane));OMSB01;M;ch:1:sloid:87904:0:870826;135;2499364.84;1120765.75
1268;Genève, Appia;60,C7,22,05,61,08;60,C7,22,05,61,08 (60 (Genève, gare Cornavin),C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),05 (Thônex, Vallard),61 (Genève, gare Cornavin),08 (Veyrier, douane));APIA00;M;ch:1:sloid:88196:0:197814;126;2499567.11;1120296.47
1269;Ferney, Bois Candide;64;64 (64 (Meyrin, Gravière));CAND00;K;;226;2496300;1122389
1270;Prévessin, Ancienne Douane;64;64 (64 (Ferney, mairie));ADOU01;N;;315;2495213;1122683
1271;Prévessin, Bretonnière;64;64 (64 (Ferney, mairie));BRET01;R;;317;2494853;1123072
1272;Prévessin, Les Aglands;64;64 (64 (Ferney, mairie));AGLA01;T;ch:1:sloid:1401780:0:170217;312;2494299.53;1123495.16
1273;Ferney, Bois Candide;64;64 (64 (Ferney, mairie));CAND01;L;;289;2496316;1122460
1274;Prévessin, Ancienne Douane;64;64 (64 (Meyrin, Gravière));ADOU00;M;;135;2495178;1122706
1275;Meyrin, Mategnin;64;64 (64 (Ferney, mairie));MATG01;J;ch:1:sloid:94946:0:215551;37;2495685.52;1121800.85
1276;Meyrin, Mategnin;64;64 (64 (Meyrin, Gravière));MATG00;I;ch:1:sloid:94946:0:188460;225;2495714.17;1121838.38
1277;Prévessin, Bretonnière;64;64 (64 (Meyrin, Gravière));BRET00;Q;;133;2494782;1123127
1278;Prévessin, Les Aglands;64;64 (64 (Meyrin, Gravière));AGLA00;S;ch:1:sloid:1401780:0:187984;130;2494308.67;1123477.92
1317;Pregnin, école;67;67 (67 (Crozet, école));PREC00;J;;315;2492089.12;1124851.89
1318;Saint-Genis, Allondon Nord;67;67 (67 (Meyrin, Gravière));SGAN01;C;ch:1:sloid:1402499:0:517236;195;2491444.98;1124546.51
1319;Chevry, Route de Flies;67;67 (67 (Meyrin, Gravière));CHVD01;B;;45;2491830.89;1126251.77
1320;Flies, Le Haut;67;67 (67 (Meyrin, Gravière));FLLH01;N;;180;2491542.7;1126130.61
1321;Pregnin, école;67;67 (67 (Meyrin, Gravière));PREC01;I;;135;2492108.18;1124832.91
1322;Saint-Genis, Allondon Sud;67;67 (67 (Crozet, école));SGAS00;A;;15;2491163.33;1123562.71
1323;Crozet, Avouzon;67;67 (67 (Crozet, école));CROA00;D;;315;2491169.27;1126698.53
1324;Saint-Genis, Allondon Sud;67;67 (67 (Meyrin, Gravière));SGAS01;B;;195;2491159.05;1123555.88
1325;Flies, Le Haut;67;67 (67 (Crozet, école));FLLH00;M;;0;2491546.68;1126158.84
1326;Crozet, école;67,67;67,67 (67 (Meyrin, Gravière),67 (Meyrin, Gravière));CROE00;G;;315;2490288.2;1126227.83
1327;Thoiry, Place en Poulet;68;68 (68 (Vernier, Blandonnet));POLT01;F;;47;2488256;1122815
1328;Thoiry, gare;68;68 (68 (Vernier, Blandonnet));THGA01;M;;307;2487459;1121089
1329;Sergy, gare;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));SGGA00;A;;315;2489869;1122950
1330;Thoiry, mairie;68;68 (68 (Vernier, Blandonnet));THMA01;J;ch:1:sloid:1402567:0:161144;26;2487518.44;1121582.96
1331;Thoiry, Place d'Allemogne;68;68 (68 (Vernier, Blandonnet));PAGN01;H;;85;2487827;1122495
1332;Saint-Genis, Jean Monnet;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));JMON00;O;;227;2490807;1122477
1333;Thoiry, Place en Poulet;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));POLT00;E;;227;2488234;1122816
1334;Thoiry, mairie;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));THMA00;I;ch:1:sloid:1402567:0:524602;213;2487490.44;1121552.54
1335;Sergy, gare;68;68 (68 (Vernier, Blandonnet));SGGA01;B;;130;2489962;1122861
1336;Sergy, centre;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));SGBO00;C;;215;2489006;1123391
1337;Thoiry, mairie;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));THMA03;A;ch:1:sloid:1402567:0:242753;116;2487588.44;1121812.43
1338;Saint-Genis, Jean Monnet;68;68 (68 (Vernier, Blandonnet));JMON01;N;;46;2490833;1122484
1339;Thoiry, gare;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));THGA00;L;ch:1:sloid:1401807:0:348761;307;2487454.79;1121083.81
1340;Sergy, Les Longets;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));SGLO00;R;ch:1:sloid:1401802:0:983637;315;2489486.84;1123102.31
1341;Sergy, centre;68;68 (68 (Vernier, Blandonnet));SGBO01;D;;30;2489007;1123378
1342;Thoiry, Centre commercial;68;68 (68 (Vernier, Blandonnet));VATH01;O;ch:1:sloid:1401257:0:622540;130;2488408.26;1120560.8
1343;Saint-Genis, CERN Alice;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));FAUC00;V;;198;2491024;1123129
1344;Saint-Genis, CERN Alice;68;68 (68 (Vernier, Blandonnet));FAUC01;W;;19;2491045;1123134
1345;Thoiry, mairie;68;68 (68 (Vernier, Blandonnet));THMA02;K;ch:1:sloid:1402567:0:88296;284;2487575.47;1121823.62
1346;Thoiry, Place d'Allemogne;68;68 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial));PAGN00;G;;239;2487784;1122482
1347;Sergy, Les Longets;68;68 (68 (Vernier, Blandonnet));SGLO01;S;ch:1:sloid:1401802:0:665187;135;2489434.21;1123115.71
1348;Vernier, Blandonnet;68;68 (68 (Vernier, Blandonnet));BLDO04;E;ch:1:sloid:87924:0:582509;285;2496447.12;1119886.45
1349;Meyrin, Maisonnex;68,18,67;68,18,67 (68 (Vernier, Blandonnet),18 (Grand-Lancy, Palettes),67 (Meyrin, Gravière));MAIX01;L;ch:1:sloid:93018:0:197543;112;2493685.43;1121001.66
1350;Meyrin, CERN;68,18,67;68,18,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),18 (Meyrin, CERN),67 (Crozet, école));CERN00;S;ch:1:sloid:87918:0:243496;291;2493285.42;1121180.42
1351;Meyrin, Maisonnex;68,18,67;68,18,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),18 (Meyrin, CERN),67 (Crozet, école));MAIX00;K;ch:1:sloid:93018:0:783358;291;2493646.47;1121025.32
1352;Meyrin, Hôpital de La Tour;68,57;68,57 (68 (Vernier, Blandonnet),57 (ZIMEYSA, gare));HTOU04;C;ch:1:sloid:93013:0:827641;222;2494206.27;1120723.96
1353;Saint-Genis, Porte de France;68,66,67;68,66,67 (68 (Vernier, Blandonnet),66 (Genève-Aéroport, Terminal),67 (Meyrin, Gravière));MLVT01;B;ch:1:sloid:1402572:0:193741;113;2491236.92;1122043.37
1354;Saint-Genis, Porte de France;68,66,67;68,66,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),66 (Ferney, mairie/Thoiry, Centre commercial),67 (Crozet, école));MLVT00;A;ch:1:sloid:1402572:0:137791;282;2491291.71;1122030.82
1355;Saint-Genis, Lion;68,66,67;68,66,67 (68 (Vernier, Blandonnet),66 (Genève-Aéroport, Terminal),67 (Meyrin, Gravière));PLIO01;E;;112;2491068;1122115
1356;Saint-Genis, Champ-Fusy;68,67;68,67 (68 (Vernier, Blandonnet),67 (Meyrin, Gravière));CFUS01;P;ch:1:sloid:1401788:0:324782;226;2491215.38;1122643.08
1357;Saint-Genis, Hautains;68,67;68,67 (68 (Vernier, Blandonnet),67 (Meyrin, Gravière));HTAI01;L;;177;2491076;1122395
1358;Saint-Genis, Mitterrand;68,67;68,67 (68 (Vernier, Blandonnet),67 (Meyrin, Gravière));FRMI01;T;;132;2491320;1123075
1359;Meyrin, CERN;68,67;68,67 (68 (Vernier, Blandonnet),67 (Meyrin, Gravière));CERN02;C;ch:1:sloid:87918:0:382105;111;2493298.69;1121167.4
1360;Saint-Genis, Hautains;68,67;68,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),67 (Crozet, école));HTAI00;M;;358;2491086;1122416
1361;Saint-Genis, Champ-Fusy;68,67;68,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),67 (Crozet, école));CFUS00;Q;;45;2491259;1122679
1362;Saint-Genis, Mitterrand;68,67;68,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),67 (Crozet, école));FRMI00;U;;313;2491316;1123095
1363;Saint-Genis, Lion;68,67;68,67 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),67 (Crozet, école));PLIO00;F;;25;2491029;1122197
1364;Meyrin, Maillard;68,71,57;68,71,57 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),71 (Meyrin, Citadelle),57 (Genève-Aéroport, Terminal));MAIL00;Q;ch:1:sloid:95026:0:779344;137;2494046.17;1120594.87
1365;Meyrin, Hôpital de La Tour;68,71,57;68,71,57 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),71 (Meyrin, Citadelle),57 (Genève-Aéroport, Terminal));HTOU03;D;ch:1:sloid:93013:0:514230;40;2494173.11;1120675.62
1366;Meyrin, Maillard;68,71,57;68,71,57 (68 (Vernier, Blandonnet),71 (Satigny, gare),57 (ZIMEYSA, gare));MAIL01;R;ch:1:sloid:95026:0:192196;320;2494028.53;1120626.85
1367;Meyrin, Veyrot;68,71,57;68,71,57 (68 (Vernier, Blandonnet),71 (Satigny, gare),57 (ZIMEYSA, gare));VROT00;O;ch:1:sloid:93025:0:117421;226;2493742.26;1120423.24
1368;Meyrin, Veyrot;68,71,57;68,71,57 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),71 (Meyrin, Citadelle),57 (Genève-Aéroport, Terminal));VROT01;P;ch:1:sloid:93025:0:531088;46;2493805.95;1120466.41
1369;Meyrin, gare;68,73;68,73 (68 (Vernier, Blandonnet),73 (Satigny, gare));PRGM01;B;ch:1:sloid:95029:0:847326;88;2494931.17;1119814.22
1370;Meyrin, gare;68,83;68,83 (68 (Saint-Genis, Jean Monnet/Thoiry, Centre commercial),83 (Satigny, Nant-d'Avril));PRGM06;G;ch:1:sloid:95029:0:441484;270;2494784.7;1119830.82
1371;Vernier, Signal;68,83,73,57;68,83,73,57 (68 (Vernier, Blandonnet),83 (Viry, église),73 (Satigny, gare),57 (Genève-Aéroport, Terminal));SIGN01;L;ch:1:sloid:95052:0:890384;108;2495546.06;1119631.73
1372;Challex, Gaillardin;69;69 (69 (La Plaine, gare));GAIN01;P;;135;2487710.7;1115191.11
1373;Challex, Les Baraques (F);69;69 (69 (Challex, La Halle));BARA00;O;;15;2487833.23;1114951.62
1374;Challex, église;69;69 (69 (Challex, La Halle));CHSE00;U;;326;2487128;1115676
1375;Challex, Poizat;69;69 (69 (Challex, La Halle));POAT00;S;;36;2487039;1115510
1376;La Plaine, douane;69;69 (69 (Challex, La Halle));PLDO00;K;ch:1:sloid:94947:0:660017;174;2488256.72;1115045.95
1377;La Plaine, douane;69;69 (69 (La Plaine, gare));PLDO01;L;ch:1:sloid:94947:0:961068;352;2488270.47;1115063.62
1378;Challex, La Halle;69;69 (69 (La Plaine, gare));CHHA00;V;;219;2486852.29;1115599.29
1379;Challex, Les Baraques (F);69;69 (69 (La Plaine, gare));BARA01;M;;135;2487826.12;1114904.72
1380;Challex, Corbière;69;69 (69 (La Plaine, gare));CORE00;Q;ch:1:sloid:1401652:0:205965;92;2487089.94;1115242.76
1381;Challex, Corbière;69;69 (69 (Challex, La Halle));CORE01;R;ch:1:sloid:1401652:0:635970;268;2487077.13;1115252.18
